graph_cluster_id,size,suspicion_score,recommended_action,reasons,signup_spread_days,avg_txn_velocity_7d
CLUSTER-1919,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1920,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1921,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1922,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1923,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1924,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1925,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1926,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1927,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1928,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1929,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1930,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1931,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1932,3,0.0525,accept,"['Shared infrastructure detected but consistent with ordinary household/shop sharing, not a coordinated ring']",10.0,1.6666666666666667
CLUSTER-1933,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1934,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1935,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1936,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1937,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1938,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1939,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1940,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1941,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1942,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1943,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1944,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1945,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1946,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1947,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1948,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1949,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1950,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1951,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1952,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1953,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1954,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1955,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1956,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1957,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1958,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1959,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1960,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1961,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1962,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1963,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1964,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1965,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1966,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1967,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1968,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1969,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1970,4,0.09,accept,"['Shared infrastructure detected but consistent with ordinary household/shop sharing, not a coordinated ring']",3.0,1.5
CLUSTER-1971,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1972,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1973,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1974,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1975,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1976,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1977,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1978,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1979,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1980,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1981,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1982,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1983,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1984,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1985,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1986,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1987,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1988,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1989,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1990,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1991,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1992,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1993,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1994,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1995,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1996,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1997,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1998,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1999,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2000,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2001,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2002,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2003,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2004,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2005,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2006,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2007,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2008,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2009,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2010,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2011,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2012,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2013,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2014,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2015,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2016,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2017,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2018,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2019,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2020,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2021,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2022,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2023,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2024,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2025,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2026,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2027,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2028,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2029,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2030,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2031,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2032,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2033,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2034,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2035,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2036,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2037,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2038,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2039,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2040,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2041,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2042,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2043,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2044,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2045,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2046,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2047,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2048,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2049,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2050,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2051,4,0.49,accept,['All accounts opened within 0 day(s) of each other — signup burst'],0.0,3.25
CLUSTER-2052,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2053,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2054,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2055,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2056,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2057,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2058,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2059,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2060,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2061,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2062,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2063,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2064,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2065,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2066,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2067,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2068,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2069,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2070,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2071,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2072,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2073,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2074,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2075,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2076,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2077,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2078,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2079,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2080,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2081,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2082,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2083,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2084,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2085,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2086,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2087,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2088,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2089,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2090,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2091,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2092,3,0.0525,accept,"['Shared infrastructure detected but consistent with ordinary household/shop sharing, not a coordinated ring']",18.0,2.3333333333333335
CLUSTER-2093,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2094,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2095,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2096,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2097,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2098,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2099,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2100,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2101,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-2102,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
