txn_id,hour,is_night,is_weekend,amount_inr,transaction_type,channel,account_age_days,is_new_account,avg_amount_last_30d,amount_to_avg_ratio,txn_count_last_24h,txn_count_last_1h,new_device_flag,new_beneficiary_flag,sim_recently_changed_flag,upi_pin_reset_last_7d,failed_otp_attempts_last_1h,login_location_mismatch_flag,is_fraud
TXN154331,2,1,1,725.87,Merchant Payment,Card,27.0,0,402.68,1.803,1,0,0,0,0,0,0,0,0
TXN156464,3,1,0,176.59,Merchant Payment,UPI,105.0,0,175.94,1.004,1,0,0,0,0,0,0,0,0
TXN149491,18,0,0,556.53,Wallet Top-up,UPI,226.0,0,368.03,1.512,1,1,0,0,0,0,0,0,0
TXN132191,7,0,0,181.59,Bill Payment,UPI,76.0,0,206.83,0.878,1,0,0,0,0,0,0,0,0
TXN115311,18,0,0,577.38,P2P Transfer,IMPS,68.0,0,166.66,3.464,0,0,0,0,0,0,0,0,0
TXN114407,23,0,0,298.45,Loan EMI Payment,UPI,20.0,0,361.07,0.827,1,0,1,0,0,0,0,0,0
TXN102808,18,0,0,841.73,P2P Transfer,IMPS,49.0,0,709.33,1.187,3,0,0,0,0,0,0,0,0
TXN156173,6,0,1,843.04,P2P Transfer,UPI,253.0,0,734.7,1.147,1,1,0,0,0,0,1,0,0
TXN115616,7,0,0,2862.25,Merchant Payment,NetBanking,195.0,0,2370.21,1.208,1,1,0,0,0,0,1,0,0
TXN118263,17,0,0,2695.66,Merchant Payment,UPI,525.0,0,3196.52,0.843,2,1,0,1,0,0,0,0,0
TXN144016,2,1,1,753.84,Cash Withdrawal (UPI ATM),Card,37.0,0,507.39,1.486,1,0,0,0,0,0,0,0,0
TXN147720,11,0,0,549.23,P2P Transfer,UPI,17.0,0,622.56,0.882,1,0,0,0,0,0,0,0,0
TXN132613,12,0,0,1159.03,P2P Transfer,NetBanking,33.0,0,519.65,2.23,2,0,0,1,0,0,0,0,0
TXN157821,1,1,1,3259.73,Merchant Payment,IMPS,1183.0,0,3785.82,0.861,0,0,0,0,0,0,0,0,0
TXN140716,2,1,0,1548.3,P2P Transfer,UPI,166.0,0,1198.69,1.292,1,0,0,0,0,0,0,0,0
TXN122776,16,0,0,588.44,P2P Transfer,UPI,486.0,0,866.3,0.679,2,1,1,0,0,1,0,0,0
TXN142958,15,0,0,766.67,P2P Transfer,Card,33.0,0,555.34,1.381,1,0,1,0,0,0,0,0,0
TXN148734,22,0,0,3953.84,P2P Transfer,IMPS,57.0,0,4231.33,0.934,0,0,1,0,0,0,0,0,0
TXN112444,6,0,1,637.09,P2P Transfer,UPI,372.0,0,406.28,1.568,2,0,0,0,0,0,0,0,0
TXN112790,1,1,0,3574.84,P2P Transfer,UPI,157.0,0,4056.72,0.881,2,1,0,0,0,0,0,0,0
TXN141797,15,0,0,737.65,Bill Payment,Card,75.0,0,766.61,0.962,0,0,0,0,0,0,0,1,0
TXN134142,18,0,1,922.83,P2P Transfer,IMPS,144.0,0,1093.13,0.844,1,0,0,0,0,1,0,0,0
TXN144974,19,0,0,433.89,Merchant Payment,UPI,30.0,0,396.21,1.095,0,0,0,0,0,0,0,1,0
TXN142842,22,0,1,2939.18,P2P Transfer,NetBanking,175.0,0,1737.64,1.691,0,0,0,0,0,0,0,0,0
TXN153344,15,0,1,834.83,P2P Transfer,UPI,545.0,0,818.1,1.02,2,0,0,0,0,0,0,0,0
TXN151623,1,1,0,167.67,Merchant Payment,NetBanking,67.0,0,242.82,0.691,2,0,0,0,0,0,0,0,0
TXN151746,7,0,0,859.04,Merchant Payment,UPI,213.0,0,971.13,0.885,1,0,0,0,0,0,0,1,0
TXN143231,6,0,1,199.47,P2P Transfer,UPI,303.0,0,106.14,1.879,2,0,1,0,0,0,1,0,0
TXN116588,10,0,0,399.71,Cash Withdrawal (UPI ATM),Card,2.0,1,432.26,0.925,1,0,0,0,0,2,2,0,0
TXN148544,16,0,0,3425.11,Wallet Top-up,UPI,153.0,0,3149.8,1.087,1,0,0,0,0,0,0,1,0
TXN126477,5,1,0,1100.34,P2P Transfer,IMPS,17.0,0,986.28,1.116,2,2,0,0,0,0,0,0,0
TXN147194,6,0,0,1095.24,Wallet Top-up,IMPS,322.0,0,1516.37,0.722,1,0,0,0,0,0,0,0,0
TXN134419,17,0,0,827.2,Bill Payment,NetBanking,101.0,0,747.66,1.106,0,0,0,1,0,0,0,0,0
TXN100182,11,0,0,902.1,P2P Transfer,IMPS,794.0,0,982.48,0.918,0,0,0,0,0,0,0,0,0
TXN132063,19,0,0,2289.39,Merchant Payment,UPI,399.0,0,1214.94,1.884,1,1,0,0,0,0,0,0,0
TXN115154,15,0,0,1551.86,Loan EMI Payment,UPI,274.0,0,1353.64,1.146,2,0,0,0,0,0,0,1,0
TXN159813,21,0,0,143.25,Loan EMI Payment,UPI,75.0,0,163.56,0.876,0,0,0,0,0,0,0,0,0
TXN150558,8,0,0,1020.07,Bill Payment,UPI,10.0,0,734.69,1.388,1,0,0,0,0,0,0,0,0
TXN117206,8,0,0,289.69,Bill Payment,Card,134.0,0,117.46,2.466,3,2,0,0,0,0,0,0,0
TXN158237,21,0,1,225.51,Loan EMI Payment,UPI,6.0,0,652.9,0.345,3,0,0,0,0,0,0,0,0
TXN118244,18,0,0,913.47,Cash Withdrawal (UPI ATM),UPI,325.0,0,1170.31,0.781,0,0,0,0,0,0,0,0,0
TXN126111,5,1,1,347.79,P2P Transfer,IMPS,123.0,0,49.0,7.098,4,2,0,0,0,0,0,0,0
TXN133095,11,0,1,602.69,Bill Payment,UPI,762.0,0,775.84,0.777,1,0,0,0,0,0,1,1,0
TXN152326,15,0,0,525.19,P2P Transfer,UPI,67.0,0,645.02,0.814,2,0,0,0,0,0,0,0,0
TXN142643,10,0,1,484.66,Merchant Payment,UPI,17.0,0,859.99,0.564,2,1,0,0,0,0,0,0,0
TXN139507,21,0,0,368.88,Bill Payment,UPI,325.0,0,337.63,1.093,1,0,0,0,0,0,0,0,0
TXN133828,21,0,0,882.7,Wallet Top-up,NetBanking,24.0,0,645.51,1.367,5,0,0,0,0,0,0,0,0
TXN117205,7,0,0,1463.72,Wallet Top-up,NetBanking,73.0,0,1227.14,1.193,1,0,1,0,0,1,0,0,0
TXN137582,13,0,1,523.62,Loan EMI Payment,UPI,292.0,0,503.81,1.039,0,0,0,1,0,0,0,0,0
TXN118748,12,0,1,125.84,Bill Payment,UPI,419.0,0,222.71,0.565,1,0,1,0,0,0,0,1,0
TXN146445,4,1,0,4399.4,P2P Transfer,UPI,475.0,0,4033.98,1.091,1,1,1,0,0,0,0,0,1
TXN110939,2,1,0,1057.86,Wallet Top-up,Card,14.0,0,994.09,1.064,4,0,0,0,0,0,0,0,0
TXN111796,10,0,0,1304.49,Merchant Payment,UPI,628.0,0,1378.97,0.946,1,1,1,0,0,0,0,0,0
TXN117317,13,0,1,590.41,Loan EMI Payment,IMPS,6.0,0,659.07,0.896,2,1,0,0,0,0,0,0,0
TXN116673,19,0,1,676.17,Bill Payment,IMPS,173.0,0,470.44,1.437,0,0,0,1,0,0,0,0,0
TXN118217,19,0,0,754.43,P2P Transfer,UPI,503.0,0,1088.31,0.693,0,0,0,0,0,0,0,0,0
TXN119544,1,1,0,539.91,P2P Transfer,Card,86.0,0,806.79,0.669,0,0,0,0,0,0,0,0,0
TXN152676,17,0,0,1595.01,Merchant Payment,NetBanking,412.0,0,1076.65,1.481,1,1,0,0,0,0,0,0,0
TXN121020,0,1,0,533.36,Loan EMI Payment,NetBanking,114.0,0,442.61,1.205,1,1,1,0,0,0,0,0,1
TXN117856,19,0,0,644.89,Merchant Payment,NetBanking,326.0,0,307.36,2.098,1,0,0,0,0,1,0,1,1
TXN153357,3,1,0,565.76,Loan EMI Payment,IMPS,91.0,0,437.09,1.294,2,1,0,1,0,0,0,0,1
TXN159887,5,1,0,2047.63,Bill Payment,IMPS,335.0,0,1094.3,1.871,3,0,0,0,0,0,0,0,0
TXN145819,9,0,1,601.32,Merchant Payment,IMPS,22.0,0,847.62,0.709,1,0,0,0,0,0,0,0,0
TXN132248,4,1,0,300.41,Merchant Payment,IMPS,62.0,0,275.11,1.092,2,0,0,0,0,0,0,1,0
TXN103310,12,0,0,179.07,Bill Payment,UPI,339.0,0,237.94,0.753,1,0,0,0,1,0,0,0,0
TXN144814,5,1,1,1703.26,Bill Payment,Card,99.0,0,1678.42,1.015,0,0,0,0,0,0,0,0,0
TXN123030,16,0,0,151.59,Bill Payment,UPI,81.0,0,49.0,3.094,2,1,0,0,0,0,0,1,0
TXN134305,15,0,0,297.08,Merchant Payment,IMPS,135.0,0,253.54,1.172,3,1,1,0,0,0,0,0,0
TXN119351,2,1,0,2271.94,P2P Transfer,UPI,294.0,0,2521.9,0.901,1,0,0,0,0,0,0,0,0
TXN123755,0,1,0,868.21,Merchant Payment,IMPS,129.0,0,996.73,0.871,1,1,0,0,0,0,0,0,0
TXN101480,3,1,0,556.16,P2P Transfer,NetBanking,203.0,0,491.69,1.131,2,1,0,1,0,0,0,0,0
TXN117402,5,1,1,579.22,P2P Transfer,NetBanking,119.0,0,178.59,3.243,3,0,0,0,0,0,0,0,0
TXN150553,19,0,1,648.38,Wallet Top-up,IMPS,140.0,0,916.91,0.707,2,0,0,0,0,0,1,0,0
TXN100842,21,0,0,3141.81,Merchant Payment,UPI,66.0,0,2149.53,1.462,4,2,0,0,0,1,0,0,0
TXN108129,2,1,0,3693.78,P2P Transfer,NetBanking,269.0,0,2222.0,1.662,6,0,0,0,0,1,1,0,0
TXN131187,11,0,0,1023.72,Merchant Payment,UPI,336.0,0,395.4,2.589,1,1,0,0,0,0,0,0,0
TXN125766,11,0,0,246.94,P2P Transfer,UPI,223.0,0,395.92,0.624,1,0,0,1,1,0,0,0,0
TXN111522,5,1,0,961.57,P2P Transfer,UPI,318.0,0,971.69,0.99,4,1,1,0,0,1,0,0,0
TXN147016,11,0,1,1023.64,Bill Payment,UPI,147.0,0,423.54,2.417,0,0,0,1,0,0,0,0,0
TXN106170,12,0,0,119.3,P2P Transfer,UPI,50.0,0,49.0,2.435,0,0,0,0,0,0,0,0,0
TXN117114,20,0,1,1853.28,P2P Transfer,NetBanking,164.0,0,1134.09,1.634,3,1,0,0,0,0,0,0,0
TXN115591,17,0,1,13829.15,Merchant Payment,IMPS,0.0,1,13194.46,1.048,1,0,0,0,0,0,0,0,0
TXN133312,0,1,0,751.81,Wallet Top-up,Card,10.0,0,481.81,1.56,0,0,0,0,0,0,0,0,0
TXN100094,21,0,1,1371.44,P2P Transfer,UPI,771.0,0,1379.37,0.994,2,0,0,0,0,0,0,0,0
TXN147469,9,0,0,458.75,Loan EMI Payment,UPI,343.0,0,69.77,6.575,3,1,0,0,0,0,0,0,0
TXN123488,20,0,1,1719.2,Merchant Payment,UPI,110.0,0,1578.21,1.089,2,0,1,0,0,0,0,1,0
TXN108284,19,0,0,484.99,Loan EMI Payment,UPI,404.0,0,443.57,1.093,1,0,0,0,0,0,0,0,0
TXN136805,2,1,0,1465.58,Merchant Payment,Card,285.0,0,1580.31,0.927,5,1,0,0,0,0,0,0,0
TXN157896,2,1,0,189.78,Wallet Top-up,NetBanking,39.0,0,49.0,3.873,1,1,0,0,0,0,0,0,0
TXN103472,17,0,1,854.02,Merchant Payment,NetBanking,34.0,0,1009.42,0.846,0,0,0,0,0,0,0,0,0
TXN132076,17,0,0,1088.98,Merchant Payment,IMPS,100.0,0,1186.84,0.918,0,0,0,0,0,0,0,0,0
TXN108779,13,0,0,1139.71,P2P Transfer,IMPS,334.0,0,1083.75,1.052,1,0,0,0,0,0,0,0,0
TXN107083,13,0,0,550.35,Bill Payment,UPI,373.0,0,313.98,1.753,1,0,0,0,0,0,0,0,0
TXN125891,11,0,0,338.47,P2P Transfer,UPI,95.0,0,235.73,1.436,0,0,0,0,0,0,0,0,0
TXN142638,4,1,1,229.89,Bill Payment,UPI,119.0,0,49.0,4.692,1,1,0,0,0,0,0,0,0
TXN101215,2,1,0,559.56,Wallet Top-up,UPI,63.0,0,194.61,2.875,0,0,0,1,0,0,0,0,1
TXN118272,2,1,0,1095.13,Merchant Payment,Card,86.0,0,972.22,1.126,3,0,0,0,0,0,0,0,0
TXN116724,11,0,0,373.46,P2P Transfer,IMPS,496.0,0,189.4,1.972,4,2,0,0,0,0,0,0,0
TXN131275,5,1,0,664.81,P2P Transfer,Card,233.0,0,870.61,0.764,1,0,0,0,0,0,0,0,0
TXN152948,0,1,0,296.3,Merchant Payment,UPI,65.0,0,322.01,0.92,1,1,1,1,0,0,0,0,0
TXN101571,8,0,1,640.28,Merchant Payment,NetBanking,10.0,0,795.69,0.805,1,0,0,0,0,0,0,0,0
TXN119311,19,0,0,695.42,Merchant Payment,Card,94.0,0,157.25,4.422,2,0,0,0,0,1,0,0,0
TXN127675,8,0,0,1769.23,P2P Transfer,NetBanking,366.0,0,1003.47,1.763,3,0,0,0,0,0,0,0,0
TXN126676,0,1,1,521.6,Loan EMI Payment,IMPS,7.0,0,404.46,1.29,1,1,0,1,0,0,0,0,0
TXN142568,12,0,0,5248.45,P2P Transfer,UPI,1098.0,0,6418.36,0.818,2,1,0,1,0,0,0,0,0
TXN106088,9,0,1,353.81,Merchant Payment,UPI,78.0,0,191.28,1.85,1,0,0,0,0,0,0,0,0
TXN142493,23,0,1,3852.98,Cash Withdrawal (UPI ATM),UPI,180.0,0,2332.93,1.652,1,1,0,0,1,0,0,0,0
TXN132778,14,0,0,666.3,P2P Transfer,UPI,209.0,0,908.02,0.734,0,0,0,0,0,0,0,0,0
TXN105261,1,1,1,3662.81,Merchant Payment,NetBanking,159.0,0,4556.87,0.804,1,0,0,0,0,0,0,0,0
TXN154908,0,1,0,4106.98,Merchant Payment,IMPS,571.0,0,3842.5,1.069,0,0,0,0,0,1,0,0,0
TXN104530,0,1,0,679.45,Bill Payment,UPI,75.0,0,542.48,1.252,2,1,0,0,0,0,0,0,0
TXN101072,18,0,0,268.77,Merchant Payment,IMPS,26.0,0,180.17,1.492,2,1,0,0,0,0,0,0,0
TXN128474,15,0,0,1365.35,Loan EMI Payment,UPI,516.0,0,791.71,1.725,1,1,0,1,0,0,0,0,0
TXN128396,3,1,0,2247.92,Bill Payment,UPI,16.0,0,1645.32,1.366,1,0,0,0,0,0,0,0,0
TXN157258,8,0,0,137.54,Bill Payment,UPI,664.0,0,49.0,2.807,0,0,0,0,0,0,1,0,0
TXN140427,22,0,0,661.2,Wallet Top-up,UPI,408.0,0,389.2,1.699,2,0,0,0,0,0,0,0,0
TXN112878,5,1,1,687.72,P2P Transfer,IMPS,61.0,0,402.94,1.707,1,1,0,1,0,0,0,0,0
TXN125838,12,0,0,401.43,Merchant Payment,UPI,20.0,0,444.14,0.904,2,0,0,0,0,0,0,0,0
TXN132584,15,0,0,405.63,Loan EMI Payment,UPI,140.0,0,118.57,3.421,0,0,1,0,0,0,0,0,0
TXN115471,9,0,1,1274.38,Bill Payment,NetBanking,80.0,0,1520.85,0.838,2,1,0,0,0,0,0,0,0
TXN114601,10,0,1,902.74,Wallet Top-up,IMPS,225.0,0,650.87,1.387,0,0,1,0,0,0,0,0,0
TXN137977,12,0,0,804.96,Cash Withdrawal (UPI ATM),UPI,11.0,0,665.61,1.209,2,0,0,0,0,0,0,1,0
TXN146866,5,1,0,2249.69,P2P Transfer,IMPS,84.0,0,2463.28,0.913,1,0,0,0,0,0,0,0,0
TXN104871,22,0,1,2108.6,Bill Payment,UPI,224.0,0,2386.48,0.884,1,0,0,0,0,0,0,0,0
TXN158804,13,0,0,680.06,Bill Payment,UPI,120.0,0,685.23,0.992,4,0,0,0,0,0,0,0,0
TXN126069,0,1,1,594.56,Loan EMI Payment,UPI,188.0,0,258.68,2.298,0,0,1,1,0,0,0,0,0
TXN144451,6,0,0,1116.79,Merchant Payment,IMPS,27.0,0,836.01,1.336,2,0,0,0,1,0,0,1,0
TXN155180,14,0,0,1092.29,Merchant Payment,UPI,160.0,0,1226.22,0.891,0,0,1,0,0,0,0,0,0
TXN124992,1,1,1,894.88,Wallet Top-up,UPI,120.0,0,1286.18,0.696,2,0,0,0,0,0,0,0,0
TXN100750,23,0,1,622.91,Merchant Payment,IMPS,70.0,0,484.42,1.286,0,0,0,0,0,0,0,0,0
TXN122141,23,0,0,373.5,Cash Withdrawal (UPI ATM),NetBanking,5.0,0,49.0,7.622,1,0,0,0,0,0,0,0,0
TXN137802,17,0,0,571.73,Merchant Payment,UPI,294.0,0,288.53,1.982,0,0,1,0,0,0,0,0,0
TXN103351,22,0,0,290.63,Merchant Payment,IMPS,99.0,0,115.82,2.509,1,0,0,0,0,1,0,0,0
TXN138617,15,0,0,195.07,Bill Payment,UPI,102.0,0,49.0,3.981,2,0,0,0,0,0,0,0,0
TXN138454,11,0,0,104.17,Bill Payment,UPI,87.0,0,265.17,0.393,0,0,1,0,0,0,0,0,0
TXN130179,12,0,0,916.92,P2P Transfer,NetBanking,24.0,0,743.65,1.233,1,1,1,0,0,0,1,1,1
TXN142815,23,0,0,2218.56,Merchant Payment,UPI,362.0,0,2720.69,0.815,1,0,0,1,0,0,1,0,0
TXN105998,18,0,0,119.73,Merchant Payment,UPI,155.0,0,49.0,2.443,1,0,0,0,0,0,0,0,0
TXN125062,13,0,0,724.67,Merchant Payment,UPI,82.0,0,495.66,1.462,1,1,0,0,0,0,0,0,0
TXN107037,13,0,0,757.34,P2P Transfer,IMPS,65.0,0,474.7,1.595,1,1,0,0,0,0,0,0,0
TXN152349,17,0,0,431.59,Merchant Payment,NetBanking,222.0,0,222.42,1.94,1,0,1,0,0,0,0,0,0
TXN109856,7,0,0,2923.92,P2P Transfer,UPI,418.0,0,3827.41,0.764,0,0,0,0,0,1,0,0,0
TXN139621,9,0,1,715.26,P2P Transfer,UPI,40.0,0,725.34,0.986,2,0,0,1,0,0,0,0,1
TXN129053,22,0,0,412.71,Merchant Payment,UPI,59.0,0,514.12,0.803,0,0,0,0,0,0,0,0,0
TXN123428,17,0,0,757.61,Bill Payment,Card,258.0,0,236.94,3.197,2,2,0,0,0,0,0,0,0
TXN131130,17,0,1,1088.3,P2P Transfer,UPI,585.0,0,1011.63,1.076,2,0,0,0,0,0,0,0,0
TXN140261,8,0,0,1719.57,P2P Transfer,NetBanking,503.0,0,1775.52,0.968,0,0,0,0,0,0,0,0,0
TXN130584,12,0,0,181.04,Loan EMI Payment,NetBanking,187.0,0,49.0,3.695,1,1,0,0,0,0,1,1,0
TXN111493,4,1,0,3670.5,P2P Transfer,IMPS,201.0,0,3895.27,0.942,1,1,0,0,0,0,0,0,0
TXN113985,21,0,0,108.26,Wallet Top-up,UPI,356.0,0,49.0,2.209,0,0,0,0,0,0,0,0,0
TXN104001,20,0,0,401.84,P2P Transfer,UPI,332.0,0,138.11,2.91,2,0,0,0,1,0,0,0,0
TXN119560,9,0,0,1029.39,Merchant Payment,IMPS,459.0,0,1076.47,0.956,2,1,0,0,0,0,0,0,0
TXN159545,6,0,1,3144.16,P2P Transfer,NetBanking,44.0,0,2258.62,1.392,1,0,0,0,0,0,1,0,0
TXN118530,4,1,0,807.58,Loan EMI Payment,NetBanking,517.0,0,442.26,1.826,1,0,0,0,0,0,0,0,0
TXN125536,6,0,0,202.13,Bill Payment,NetBanking,357.0,0,266.09,0.76,1,0,1,0,0,0,1,0,0
TXN121735,1,1,1,728.3,Wallet Top-up,UPI,57.0,0,613.0,1.188,0,0,0,0,0,0,0,0,0
TXN115839,10,0,0,1837.2,P2P Transfer,NetBanking,582.0,0,1377.42,1.334,1,1,0,0,0,0,0,0,0
TXN135257,22,0,0,282.52,Merchant Payment,UPI,37.0,0,321.89,0.878,0,0,0,0,0,0,1,0,0
TXN140204,6,0,0,175.91,Cash Withdrawal (UPI ATM),UPI,127.0,0,62.67,2.807,1,1,0,0,0,0,0,0,0
TXN154955,10,0,1,996.79,P2P Transfer,UPI,47.0,0,1101.2,0.905,5,0,0,0,0,0,0,0,0
TXN127767,8,0,0,188.02,Cash Withdrawal (UPI ATM),UPI,440.0,0,472.8,0.398,3,0,0,0,0,0,0,0,0
TXN103042,7,0,0,756.14,P2P Transfer,NetBanking,14.0,0,784.67,0.964,0,0,0,0,0,0,1,0,0
TXN141650,20,0,0,650.34,Merchant Payment,NetBanking,91.0,0,791.41,0.822,2,0,0,0,0,0,0,0,0
TXN110271,12,0,0,1686.57,Merchant Payment,UPI,300.0,0,1182.82,1.426,0,0,0,0,0,0,1,0,0
TXN101083,13,0,0,668.76,Loan EMI Payment,UPI,78.0,0,561.92,1.19,3,0,0,0,0,0,0,0,0
TXN133046,22,0,1,561.81,P2P Transfer,IMPS,97.0,0,773.25,0.727,1,1,0,0,0,0,1,0,0
TXN120045,7,0,0,1338.3,Merchant Payment,UPI,53.0,0,753.6,1.776,1,0,0,0,0,0,0,0,0
TXN105414,7,0,0,1835.75,P2P Transfer,Card,149.0,0,2163.71,0.848,2,0,0,0,0,0,0,0,0
TXN148350,9,0,1,1400.98,P2P Transfer,UPI,785.0,0,1387.66,1.01,1,0,0,1,0,0,0,0,0
TXN106028,12,0,0,254.95,Loan EMI Payment,IMPS,206.0,0,49.0,5.203,4,0,1,0,0,0,0,0,0
TXN133007,17,0,0,823.47,P2P Transfer,NetBanking,698.0,0,881.41,0.934,1,0,0,0,0,1,0,0,0
TXN143025,21,0,1,1237.24,Wallet Top-up,IMPS,16.0,0,881.36,1.404,1,0,0,0,0,0,0,0,0
TXN115087,23,0,1,365.12,Merchant Payment,IMPS,800.0,0,450.88,0.81,0,0,0,0,0,0,0,0,0
TXN146993,5,1,0,167.21,P2P Transfer,UPI,19.0,0,220.12,0.76,2,2,0,0,0,0,0,0,0
TXN133274,14,0,1,683.22,Wallet Top-up,Card,11.0,0,613.66,1.113,1,0,0,0,1,0,0,0,0
TXN145248,22,0,0,265.2,P2P Transfer,UPI,494.0,0,609.78,0.435,3,2,1,0,0,0,1,0,0
TXN149342,8,0,0,1024.73,P2P Transfer,UPI,167.0,0,1339.8,0.765,2,0,0,0,1,0,0,0,1
TXN131997,17,0,0,526.33,Wallet Top-up,IMPS,112.0,0,278.87,1.887,1,0,0,0,0,0,0,0,0
TXN100709,11,0,0,84.4,Bill Payment,UPI,640.0,0,49.0,1.722,1,0,0,0,0,0,0,0,0
TXN114217,8,0,1,973.5,Merchant Payment,UPI,108.0,0,826.13,1.178,0,0,0,0,0,0,1,0,0
TXN129151,5,1,0,1003.67,Merchant Payment,Card,60.0,0,1062.41,0.945,1,0,0,0,0,0,0,0,0
TXN134838,17,0,0,1010.3,Merchant Payment,UPI,75.0,0,906.78,1.114,2,0,1,0,0,0,0,0,0
TXN132436,14,0,0,417.85,Loan EMI Payment,UPI,593.0,0,791.62,0.528,1,0,0,0,0,0,0,0,0
TXN131905,13,0,0,584.34,Bill Payment,IMPS,101.0,0,413.86,1.412,0,0,0,0,1,0,0,0,0
TXN102526,11,0,0,2224.39,Bill Payment,UPI,6.0,0,1343.58,1.656,4,0,0,1,0,0,0,0,1
TXN156439,18,0,0,1631.4,P2P Transfer,Card,267.0,0,1634.09,0.998,1,0,0,0,0,0,0,1,0
TXN109496,9,0,0,988.55,Merchant Payment,NetBanking,189.0,0,915.13,1.08,3,0,0,0,0,0,0,0,0
TXN110110,13,0,1,213.13,Loan EMI Payment,UPI,357.0,0,49.0,4.35,1,1,0,1,0,1,0,0,0
TXN115291,6,0,0,325.47,P2P Transfer,IMPS,25.0,0,280.3,1.161,1,1,0,0,0,0,0,0,0
TXN151479,0,1,0,3232.59,Merchant Payment,UPI,237.0,0,2408.15,1.342,1,0,0,0,0,1,0,0,0
TXN158975,22,0,0,611.18,Merchant Payment,NetBanking,62.0,0,434.26,1.407,2,0,0,0,0,0,0,0,0
TXN137976,21,0,0,69.06,Loan EMI Payment,IMPS,212.0,0,49.0,1.409,1,1,0,0,1,0,0,0,0
TXN111014,11,0,0,908.35,P2P Transfer,UPI,50.0,0,106.2,8.553,1,1,0,0,0,0,0,0,0
TXN110971,21,0,0,398.84,Wallet Top-up,Card,35.0,0,917.63,0.435,2,0,0,1,0,0,0,0,0
TXN133431,3,1,0,504.33,Loan EMI Payment,IMPS,365.0,0,759.57,0.664,0,0,0,0,0,0,1,1,0
TXN111640,12,0,1,2142.55,P2P Transfer,IMPS,206.0,0,1398.13,1.532,0,0,0,0,0,0,1,0,0
TXN133240,1,1,0,774.23,Merchant Payment,UPI,182.0,0,370.3,2.091,0,0,0,0,0,0,0,0,0
TXN148935,21,0,1,1197.2,Merchant Payment,UPI,61.0,0,1044.85,1.146,3,1,0,0,0,0,0,0,0
TXN105927,14,0,1,718.74,P2P Transfer,Card,43.0,0,554.78,1.296,0,0,0,0,0,0,0,0,0
TXN141824,2,1,0,740.2,Merchant Payment,IMPS,20.0,0,1062.41,0.697,1,0,0,0,0,0,0,0,0
TXN148912,2,1,1,4131.07,P2P Transfer,UPI,84.0,0,2842.12,1.454,0,0,0,0,0,0,0,0,0
TXN153147,7,0,0,301.54,Loan EMI Payment,Card,70.0,0,424.34,0.711,2,0,0,0,0,0,0,0,0
TXN119717,12,0,0,1142.79,Merchant Payment,IMPS,67.0,0,444.56,2.571,1,0,0,0,0,0,0,0,0
TXN112856,3,1,0,1156.65,P2P Transfer,UPI,83.0,0,1495.45,0.773,0,0,0,0,0,0,0,0,0
TXN149606,19,0,0,1684.67,Bill Payment,UPI,16.0,0,1778.27,0.947,0,0,0,0,0,0,0,0,0
TXN109682,10,0,0,585.01,Bill Payment,NetBanking,4.0,0,372.08,1.572,1,1,0,0,0,0,1,0,1
TXN153197,23,0,1,1127.47,Merchant Payment,UPI,58.0,0,868.41,1.298,5,1,0,0,0,0,0,0,0
TXN155438,19,0,0,986.08,Merchant Payment,NetBanking,253.0,0,529.35,1.863,0,0,0,0,0,0,0,0,0
TXN145681,5,1,0,561.91,P2P Transfer,UPI,39.0,0,748.79,0.75,0,0,0,0,0,0,0,0,0
TXN139841,1,1,0,420.82,Merchant Payment,UPI,127.0,0,49.0,8.588,3,0,0,0,0,0,0,0,0
TXN121462,13,0,0,395.24,P2P Transfer,UPI,594.0,0,739.02,0.535,1,0,0,0,0,1,0,0,0
TXN114149,19,0,0,295.24,Wallet Top-up,UPI,202.0,0,49.0,6.025,1,0,0,1,0,0,0,1,0
TXN128143,16,0,1,4364.47,P2P Transfer,UPI,268.0,0,4159.03,1.049,0,0,0,0,0,0,0,0,0
TXN145468,11,0,0,1487.7,Merchant Payment,UPI,3.0,0,838.45,1.774,0,0,0,0,0,0,0,0,0
TXN122357,22,0,0,300.99,Merchant Payment,UPI,429.0,0,249.88,1.205,1,0,0,0,0,1,0,0,0
TXN154133,18,0,0,564.98,Merchant Payment,UPI,6.0,0,573.61,0.985,2,1,0,0,0,0,0,0,0
TXN151440,10,0,0,787.7,Loan EMI Payment,NetBanking,305.0,0,1009.92,0.78,3,0,0,1,0,0,1,0,0
TXN129316,6,0,0,624.07,Wallet Top-up,UPI,177.0,0,184.63,3.38,0,0,0,0,0,0,0,0,0
TXN153097,8,0,1,567.84,Wallet Top-up,NetBanking,280.0,0,649.45,0.874,2,0,1,0,0,0,1,0,0
TXN101858,12,0,1,1521.25,P2P Transfer,IMPS,99.0,0,1183.47,1.285,1,0,0,0,0,0,0,1,0
TXN145520,6,0,0,580.1,Wallet Top-up,NetBanking,33.0,0,445.76,1.301,2,2,0,0,0,0,0,0,0
TXN150505,21,0,1,199.66,Wallet Top-up,UPI,101.0,0,49.0,4.075,1,0,1,0,0,0,0,0,0
TXN101857,14,0,0,1018.53,P2P Transfer,NetBanking,169.0,0,1000.66,1.018,2,0,0,0,0,0,0,0,0
TXN103719,6,0,1,704.86,Merchant Payment,NetBanking,98.0,0,927.6,0.76,1,1,0,0,0,0,0,0,0
