account_id,graph_cluster_id,cluster_size,suspicion_score,predicted_flag,is_fraud_ring_member,cluster_type
ACCT-001693,CLUSTER-2470,1,0.0,0,0,none
ACCT-002521,CLUSTER-2471,1,0.0,0,0,none
ACCT-001183,CLUSTER-2472,1,0.0,0,0,none
ACCT-000624,CLUSTER-2473,1,0.0,0,0,none
ACCT-002340,CLUSTER-2474,1,0.0,0,0,none
ACCT-001274,CLUSTER-2475,1,0.0,0,0,none
ACCT-001979,CLUSTER-2476,1,0.0,0,0,none
ACCT-002312,CLUSTER-2477,1,0.0,0,0,none
ACCT-000421,CLUSTER-2478,1,0.0,0,0,none
ACCT-000141,CLUSTER-2479,1,0.0,0,0,none
ACCT-001491,CLUSTER-2480,1,0.0,0,0,none
ACCT-002511,CLUSTER-2481,1,0.0,0,0,none
ACCT-001502,CLUSTER-2482,1,0.0,0,0,none
ACCT-000912,CLUSTER-2483,1,0.0,0,0,none
ACCT-000106,CLUSTER-2484,1,0.0,0,0,none
ACCT-002919,CLUSTER-2485,1,0.0,0,0,none
ACCT-000943,CLUSTER-2486,1,0.0,0,0,none
ACCT-001521,CLUSTER-2487,1,0.0,0,0,none
ACCT-002936,CLUSTER-2488,1,0.0,0,0,none
ACCT-001636,CLUSTER-2489,1,0.0,0,0,none
ACCT-002662,CLUSTER-2490,1,0.0,0,0,none
ACCT-002789,CLUSTER-2491,1,0.0,0,0,none
ACCT-001149,CLUSTER-2492,1,0.0,0,0,none
ACCT-002320,CLUSTER-2493,1,0.0,0,0,none
ACCT-001373,CLUSTER-2494,1,0.0,0,0,none
ACCT-001393,CLUSTER-2495,1,0.0,0,0,none
ACCT-000351,CLUSTER-2496,1,0.0,0,0,none
ACCT-001046,CLUSTER-2497,1,0.0,0,0,none
ACCT-000519,CLUSTER-2498,1,0.0,0,0,none
ACCT-002752,CLUSTER-2499,1,0.0,0,0,none
ACCT-002755,CLUSTER-2500,1,0.0,0,0,none
ACCT-000050,CLUSTER-2501,1,0.0,0,0,none
ACCT-001086,CLUSTER-2502,1,0.0,0,0,none
ACCT-000054,CLUSTER-2503,1,0.0,0,0,none
ACCT-001101,CLUSTER-2504,1,0.0,0,0,none
ACCT-001587,CLUSTER-2505,1,0.0,0,0,none
ACCT-002827,CLUSTER-2506,1,0.0,0,0,none
ACCT-001501,CLUSTER-2507,1,0.0,0,0,none
ACCT-000819,CLUSTER-2508,1,0.0,0,0,none
ACCT-001169,CLUSTER-2509,1,0.0,0,0,none
ACCT-001568,CLUSTER-2510,1,0.0,0,0,none
ACCT-000640,CLUSTER-2511,1,0.0,0,0,none
ACCT-001605,CLUSTER-2512,1,0.0,0,0,none
ACCT-001051,CLUSTER-2513,1,0.0,0,0,none
ACCT-000252,CLUSTER-2514,1,0.0,0,0,none
ACCT-001790,CLUSTER-2515,1,0.0,0,0,none
ACCT-000957,CLUSTER-2516,1,0.0,0,0,none
ACCT-000026,CLUSTER-2517,1,0.0,0,0,none
ACCT-001430,CLUSTER-2518,1,0.0,0,0,none
ACCT-002126,CLUSTER-2519,1,0.0,0,0,none
ACCT-002297,CLUSTER-2520,1,0.0,0,0,none
ACCT-001410,CLUSTER-2521,1,0.0,0,0,none
ACCT-002237,CLUSTER-2522,1,0.0,0,0,none
ACCT-002955,CLUSTER-2523,1,0.0,0,0,none
ACCT-000273,CLUSTER-2524,1,0.0,0,0,none
ACCT-002289,CLUSTER-2525,1,0.0,0,0,none
ACCT-000906,CLUSTER-2526,1,0.0,0,0,none
ACCT-000311,CLUSTER-2527,1,0.0,0,0,none
ACCT-000985,CLUSTER-2528,1,0.0,0,0,none
ACCT-000242,CLUSTER-2529,1,0.0,0,0,none
ACCT-002443,CLUSTER-2530,1,0.0,0,0,none
ACCT-000952,CLUSTER-2531,1,0.0,0,0,none
ACCT-000508,CLUSTER-2532,1,0.0,0,0,none
ACCT-001087,CLUSTER-2533,1,0.0,0,0,none
ACCT-000899,CLUSTER-2534,1,0.0,0,0,none
ACCT-001875,CLUSTER-2535,1,0.0,0,0,none
ACCT-000745,CLUSTER-2536,1,0.0,0,0,none
ACCT-001180,CLUSTER-2537,1,0.0,0,0,none
ACCT-002327,CLUSTER-2538,1,0.0,0,0,none
ACCT-002634,CLUSTER-2539,1,0.0,0,0,none
ACCT-000765,CLUSTER-2540,1,0.0,0,0,none
ACCT-001516,CLUSTER-2541,1,0.0,0,0,none
ACCT-000274,CLUSTER-2542,1,0.0,0,0,none
ACCT-002427,CLUSTER-2543,1,0.0,0,0,none
ACCT-000307,CLUSTER-2544,1,0.0,0,0,none
ACCT-002111,CLUSTER-2545,1,0.0,0,0,none
ACCT-000261,CLUSTER-2546,1,0.0,0,0,none
ACCT-001752,CLUSTER-2547,1,0.0,0,0,none
ACCT-002796,CLUSTER-2548,1,0.0,0,0,none
ACCT-000503,CLUSTER-2549,1,0.0,0,0,none
ACCT-001652,CLUSTER-2550,1,0.0,0,0,none
ACCT-002048,CLUSTER-2551,1,0.0,0,0,none
ACCT-001136,CLUSTER-2552,1,0.0,0,0,none
ACCT-002104,CLUSTER-2553,1,0.0,0,0,none
ACCT-000253,CLUSTER-2554,1,0.0,0,0,none
ACCT-000215,CLUSTER-2555,1,0.0,0,0,none
ACCT-000876,CLUSTER-2556,1,0.0,0,0,none
ACCT-002942,CLUSTER-2557,1,0.0,0,0,none
ACCT-002374,CLUSTER-2558,1,0.0,0,0,none
ACCT-001222,CLUSTER-2559,1,0.0,0,0,none
ACCT-002117,CLUSTER-2560,1,0.0,0,0,none
ACCT-001672,CLUSTER-2561,1,0.0,0,0,none
ACCT-000896,CLUSTER-2562,1,0.0,0,0,none
ACCT-002996,CLUSTER-2563,1,0.0,0,0,none
ACCT-001919,CLUSTER-2564,1,0.0,0,0,none
ACCT-001954,CLUSTER-2565,1,0.0,0,0,none
ACCT-001946,CLUSTER-2566,1,0.0,0,0,none
ACCT-001212,CLUSTER-2567,1,0.0,0,0,none
ACCT-002043,CLUSTER-2568,1,0.0,0,0,none
ACCT-002445,CLUSTER-2569,1,0.0,0,0,none
ACCT-002802,CLUSTER-2570,1,0.0,0,0,none
ACCT-002113,CLUSTER-2571,1,0.0,0,0,none
ACCT-000855,CLUSTER-2572,1,0.0,0,0,none
ACCT-001140,CLUSTER-2573,1,0.0,0,0,none
ACCT-002412,CLUSTER-2574,1,0.0,0,0,none
ACCT-001338,CLUSTER-2575,1,0.0,0,0,none
ACCT-000129,CLUSTER-2576,1,0.0,0,0,none
ACCT-000761,CLUSTER-2577,1,0.0,0,0,none
ACCT-002489,CLUSTER-2578,1,0.0,0,0,none
ACCT-001044,CLUSTER-2579,1,0.0,0,0,none
ACCT-001249,CLUSTER-2580,1,0.0,0,0,none
ACCT-002612,CLUSTER-2581,1,0.0,0,0,none
ACCT-002751,CLUSTER-2582,1,0.0,0,0,none
ACCT-002291,CLUSTER-2583,1,0.0,0,0,none
ACCT-001100,CLUSTER-2584,1,0.0,0,0,none
ACCT-000830,CLUSTER-2585,1,0.0,0,0,none
ACCT-002892,CLUSTER-2586,1,0.0,0,0,none
ACCT-000360,CLUSTER-2587,1,0.0,0,0,none
ACCT-001856,CLUSTER-2588,1,0.0,0,0,none
ACCT-001248,CLUSTER-2589,1,0.0,0,0,none
ACCT-002418,CLUSTER-2590,1,0.0,0,0,none
ACCT-000269,CLUSTER-2591,1,0.0,0,0,none
ACCT-001541,CLUSTER-2592,1,0.0,0,0,none
ACCT-000795,CLUSTER-2593,1,0.0,0,0,none
ACCT-001665,CLUSTER-2594,1,0.0,0,0,none
ACCT-001985,CLUSTER-2595,1,0.0,0,0,none
ACCT-001552,CLUSTER-2596,1,0.0,0,0,none
ACCT-002429,CLUSTER-2597,1,0.0,0,0,none
ACCT-002929,CLUSTER-2598,1,0.0,0,0,none
ACCT-000537,CLUSTER-2599,1,0.0,0,0,none
ACCT-000319,CLUSTER-2600,1,0.0,0,0,none
ACCT-001928,CLUSTER-2601,1,0.0,0,0,none
ACCT-002105,CLUSTER-2602,1,0.0,0,0,none
ACCT-001408,CLUSTER-2603,1,0.0,0,0,none
ACCT-002406,CLUSTER-2604,1,0.0,0,0,none
ACCT-001899,CLUSTER-2605,1,0.0,0,0,none
ACCT-000511,CLUSTER-2606,1,0.0,0,0,none
ACCT-001571,CLUSTER-2607,1,0.0,0,0,none
ACCT-002872,CLUSTER-2608,1,0.0,0,0,none
ACCT-001250,CLUSTER-2609,1,0.0,0,0,none
ACCT-001211,CLUSTER-2610,1,0.0,0,0,none
ACCT-002059,CLUSTER-2611,1,0.0,0,0,none
ACCT-002646,CLUSTER-2612,1,0.0,0,0,none
ACCT-001711,CLUSTER-2613,1,0.0,0,0,none
ACCT-002231,CLUSTER-2614,1,0.0,0,0,none
ACCT-000628,CLUSTER-2615,1,0.0,0,0,none
ACCT-001141,CLUSTER-2616,1,0.0,0,0,none
ACCT-000947,CLUSTER-2617,1,0.0,0,0,none
ACCT-002186,CLUSTER-2618,1,0.0,0,0,none
ACCT-001594,CLUSTER-2619,1,0.0,0,0,none
ACCT-000866,CLUSTER-2620,1,0.0,0,0,none
ACCT-001794,CLUSTER-2621,1,0.0,0,0,none
ACCT-002065,CLUSTER-2622,1,0.0,0,0,none
ACCT-002557,CLUSTER-2623,1,0.0,0,0,none
ACCT-000701,CLUSTER-2624,1,0.0,0,0,none
ACCT-000718,CLUSTER-2625,1,0.0,0,0,none
ACCT-002820,CLUSTER-2626,1,0.0,0,0,none
ACCT-001873,CLUSTER-2627,1,0.0,0,0,none
ACCT-000126,CLUSTER-2628,1,0.0,0,0,none
ACCT-000257,CLUSTER-2629,1,0.0,0,0,none
ACCT-001854,CLUSTER-2630,1,0.0,0,0,none
ACCT-001578,CLUSTER-2631,1,0.0,0,0,none
ACCT-000583,CLUSTER-2632,1,0.0,0,0,none
ACCT-000092,CLUSTER-2633,1,0.0,0,0,none
ACCT-001808,CLUSTER-2634,1,0.0,0,0,none
ACCT-000017,CLUSTER-2635,1,0.0,0,0,none
ACCT-002206,CLUSTER-2636,1,0.0,0,0,none
ACCT-001375,CLUSTER-2637,1,0.0,0,0,none
ACCT-001314,CLUSTER-2638,1,0.0,0,0,none
ACCT-001771,CLUSTER-2639,1,0.0,0,0,none
ACCT-001566,CLUSTER-2640,1,0.0,0,0,none
ACCT-000991,CLUSTER-2641,1,0.0,0,0,none
ACCT-000972,CLUSTER-2642,1,0.0,0,0,none
ACCT-000659,CLUSTER-2643,1,0.0,0,0,none
ACCT-000383,CLUSTER-2644,1,0.0,0,0,none
ACCT-001243,CLUSTER-2645,1,0.0,0,0,none
ACCT-001732,CLUSTER-2646,1,0.0,0,0,none
ACCT-002139,CLUSTER-2647,1,0.0,0,0,none
ACCT-002723,CLUSTER-2648,1,0.0,0,0,none
ACCT-002478,CLUSTER-2649,1,0.0,0,0,none
ACCT-000103,CLUSTER-2650,1,0.0,0,0,none
ACCT-002506,CLUSTER-2651,1,0.0,0,0,none
ACCT-000615,CLUSTER-2652,1,0.0,0,0,none
ACCT-001553,CLUSTER-2653,1,0.0,0,0,none
ACCT-000914,CLUSTER-2654,1,0.0,0,0,none
ACCT-001152,CLUSTER-2655,1,0.0,0,0,none
ACCT-002533,CLUSTER-2656,1,0.0,0,0,none
ACCT-002092,CLUSTER-2657,1,0.0,0,0,none
ACCT-000423,CLUSTER-2658,1,0.0,0,0,none
ACCT-000594,CLUSTER-2659,1,0.0,0,0,none
ACCT-002874,CLUSTER-2660,1,0.0,0,0,none
ACCT-002087,CLUSTER-2661,1,0.0,0,0,none
ACCT-001137,CLUSTER-2662,1,0.0,0,0,none
ACCT-002000,CLUSTER-2663,1,0.0,0,0,none
ACCT-000589,CLUSTER-2664,1,0.0,0,0,none
ACCT-002858,CLUSTER-2665,1,0.0,0,0,none
ACCT-000999,CLUSTER-2666,1,0.0,0,0,none
ACCT-002502,CLUSTER-2667,1,0.0,0,0,none
ACCT-002866,CLUSTER-2668,1,0.0,0,0,none
ACCT-002464,CLUSTER-2669,1,0.0,0,0,none
ACCT-000161,CLUSTER-2670,1,0.0,0,0,none
ACCT-001170,CLUSTER-2671,1,0.0,0,0,none
ACCT-000475,CLUSTER-2672,1,0.0,0,0,none
ACCT-001735,CLUSTER-2673,1,0.0,0,0,none
ACCT-001282,CLUSTER-2674,1,0.0,0,0,none
ACCT-002145,CLUSTER-2675,1,0.0,0,0,none
ACCT-001210,CLUSTER-2676,1,0.0,0,0,none
ACCT-001340,CLUSTER-2677,1,0.0,0,0,none
ACCT-002798,CLUSTER-2678,1,0.0,0,0,none
ACCT-002905,CLUSTER-2679,1,0.0,0,0,none
ACCT-002837,CLUSTER-2680,1,0.0,0,0,none
ACCT-001123,CLUSTER-2681,1,0.0,0,0,none
ACCT-002275,CLUSTER-2682,1,0.0,0,0,none
ACCT-002499,CLUSTER-2683,1,0.0,0,0,none
ACCT-000382,CLUSTER-2684,1,0.0,0,0,none
ACCT-002864,CLUSTER-2685,1,0.0,0,0,none
ACCT-000762,CLUSTER-2686,1,0.0,0,0,none
ACCT-002697,CLUSTER-2687,1,0.0,0,0,none
ACCT-001302,CLUSTER-2688,1,0.0,0,0,none
ACCT-001786,CLUSTER-2689,1,0.0,0,0,none
ACCT-002370,CLUSTER-2690,1,0.0,0,0,none
ACCT-002700,CLUSTER-2691,1,0.0,0,0,none
ACCT-002884,CLUSTER-2692,1,0.0,0,0,none
ACCT-002491,CLUSTER-2693,1,0.0,0,0,none
ACCT-001528,CLUSTER-2694,1,0.0,0,0,none
ACCT-002030,CLUSTER-2695,1,0.0,0,0,none
ACCT-002631,CLUSTER-2696,1,0.0,0,0,none
ACCT-000751,CLUSTER-2697,1,0.0,0,0,none
ACCT-002977,CLUSTER-2698,1,0.0,0,0,none
ACCT-001601,CLUSTER-2699,1,0.0,0,0,none
ACCT-001011,CLUSTER-2700,1,0.0,0,0,none
ACCT-001698,CLUSTER-2701,1,0.0,0,0,none
ACCT-001870,CLUSTER-2702,1,0.0,0,0,none
ACCT-001990,CLUSTER-2703,1,0.0,0,0,none
ACCT-000714,CLUSTER-2704,1,0.0,0,0,none
ACCT-002420,CLUSTER-2705,1,0.0,0,0,none
ACCT-000398,CLUSTER-2706,1,0.0,0,0,none
ACCT-000390,CLUSTER-2707,1,0.0,0,0,none
ACCT-000189,CLUSTER-2708,1,0.0,0,0,none
ACCT-000922,CLUSTER-2709,1,0.0,0,0,none
ACCT-000321,CLUSTER-2710,1,0.0,0,0,none
ACCT-002761,CLUSTER-2711,1,0.0,0,0,none
ACCT-001200,CLUSTER-2712,1,0.0,0,0,none
ACCT-000123,CLUSTER-2713,1,0.0,0,0,none
ACCT-002058,CLUSTER-2714,1,0.0,0,0,none
ACCT-000068,CLUSTER-2715,1,0.0,0,0,none
ACCT-002213,CLUSTER-2716,1,0.0,0,0,none
ACCT-000805,CLUSTER-2717,1,0.0,0,0,none
ACCT-001811,CLUSTER-2718,1,0.0,0,0,none
ACCT-001974,CLUSTER-2719,1,0.0,0,0,none
ACCT-002280,CLUSTER-2720,1,0.0,0,0,none
ACCT-001376,CLUSTER-2721,1,0.0,0,0,none
ACCT-000374,CLUSTER-2722,1,0.0,0,0,none
ACCT-000572,CLUSTER-2723,1,0.0,0,0,none
ACCT-000727,CLUSTER-2724,1,0.0,0,0,none
ACCT-000272,CLUSTER-2725,1,0.0,0,0,none
ACCT-001646,CLUSTER-2726,1,0.0,0,0,none
ACCT-001670,CLUSTER-2727,1,0.0,0,0,none
ACCT-000240,CLUSTER-2728,1,0.0,0,0,none
ACCT-002125,CLUSTER-2729,1,0.0,0,0,none
ACCT-002272,CLUSTER-2730,1,0.0,0,0,none
ACCT-001918,CLUSTER-2731,1,0.0,0,0,none
ACCT-002711,CLUSTER-2732,1,0.0,0,0,none
ACCT-002691,CLUSTER-2733,1,0.0,0,0,none
ACCT-001855,CLUSTER-2734,1,0.0,0,0,none
ACCT-001595,CLUSTER-2735,1,0.0,0,0,none
ACCT-001967,CLUSTER-2736,1,0.0,0,0,none
ACCT-000982,CLUSTER-2737,1,0.0,0,0,none
ACCT-002990,CLUSTER-2738,1,0.0,0,0,none
ACCT-000461,CLUSTER-2739,1,0.0,0,0,none
ACCT-002360,CLUSTER-2740,1,0.0,0,0,none
ACCT-002462,CLUSTER-2741,1,0.0,0,0,none
ACCT-002329,CLUSTER-2742,1,0.0,0,0,none
ACCT-000500,CLUSTER-2743,1,0.0,0,0,none
ACCT-002377,CLUSTER-2744,1,0.0,0,0,none
ACCT-002049,CLUSTER-2745,1,0.0,0,0,none
ACCT-000573,CLUSTER-2746,1,0.0,0,0,none
ACCT-001901,CLUSTER-2747,1,0.0,0,0,none
ACCT-001780,CLUSTER-2748,1,0.0,0,0,none
ACCT-000610,CLUSTER-2749,1,0.0,0,0,none
ACCT-000742,CLUSTER-2750,1,0.0,0,0,none
ACCT-001186,CLUSTER-2751,1,0.0,0,0,none
ACCT-001931,CLUSTER-2752,1,0.0,0,0,none
ACCT-002388,CLUSTER-2753,1,0.0,0,0,none
ACCT-001207,CLUSTER-2754,1,0.0,0,0,none
ACCT-002542,CLUSTER-2755,1,0.0,0,0,none
ACCT-002253,CLUSTER-2756,1,0.0,0,0,none
ACCT-002830,CLUSTER-2757,1,0.0,0,0,none
ACCT-001121,CLUSTER-2758,1,0.0,0,0,none
ACCT-002046,CLUSTER-2759,1,0.0,0,0,none
ACCT-001691,CLUSTER-2760,1,0.0,0,0,none
ACCT-000928,CLUSTER-2761,1,0.0,0,0,none
ACCT-000056,CLUSTER-2762,1,0.0,0,0,none
ACCT-002399,CLUSTER-2763,1,0.0,0,0,none
ACCT-000941,CLUSTER-2764,1,0.0,0,0,none
ACCT-000772,CLUSTER-2765,1,0.0,0,0,none
ACCT-002088,CLUSTER-2766,1,0.0,0,0,none
ACCT-000523,CLUSTER-2767,1,0.0,0,0,none
ACCT-000492,CLUSTER-2768,1,0.0,0,0,none
ACCT-002353,CLUSTER-2769,1,0.0,0,0,none
ACCT-000216,CLUSTER-2770,1,0.0,0,0,none
ACCT-001850,CLUSTER-2771,1,0.0,0,0,none
ACCT-001323,CLUSTER-2772,1,0.0,0,0,none
ACCT-000539,CLUSTER-2773,1,0.0,0,0,none
ACCT-001262,CLUSTER-2774,1,0.0,0,0,none
ACCT-001113,CLUSTER-2775,1,0.0,0,0,none
ACCT-001554,CLUSTER-2776,1,0.0,0,0,none
ACCT-000006,CLUSTER-2777,1,0.0,0,0,none
ACCT-002317,CLUSTER-2778,1,0.0,0,0,none
ACCT-000153,CLUSTER-2779,1,0.0,0,0,none
ACCT-002128,CLUSTER-2780,1,0.0,0,0,none
ACCT-001454,CLUSTER-2781,1,0.0,0,0,none
ACCT-000845,CLUSTER-2782,1,0.0,0,0,none
ACCT-002438,CLUSTER-2783,1,0.0,0,0,none
ACCT-002394,CLUSTER-2784,1,0.0,0,0,none
ACCT-001917,CLUSTER-2785,1,0.0,0,0,none
ACCT-000175,CLUSTER-2786,1,0.0,0,0,none
ACCT-000277,CLUSTER-2787,1,0.0,0,0,none
ACCT-002073,CLUSTER-2788,1,0.0,0,0,none
ACCT-002210,CLUSTER-2789,1,0.0,0,0,none
ACCT-000606,CLUSTER-2790,1,0.0,0,0,none
ACCT-000695,CLUSTER-2791,1,0.0,0,0,none
ACCT-002168,CLUSTER-2792,1,0.0,0,0,none
ACCT-002311,CLUSTER-2793,1,0.0,0,0,none
ACCT-001803,CLUSTER-2794,1,0.0,0,0,none
ACCT-002619,CLUSTER-2795,1,0.0,0,0,none
ACCT-002130,CLUSTER-2796,1,0.0,0,0,none
ACCT-001801,CLUSTER-2797,1,0.0,0,0,none
ACCT-000739,CLUSTER-2798,1,0.0,0,0,none
ACCT-001871,CLUSTER-2799,1,0.0,0,0,none
ACCT-002163,CLUSTER-2800,1,0.0,0,0,none
ACCT-002459,CLUSTER-2801,1,0.0,0,0,none
ACCT-001809,CLUSTER-2802,1,0.0,0,0,none
ACCT-002162,CLUSTER-2803,1,0.0,0,0,none
ACCT-000726,CLUSTER-2804,1,0.0,0,0,none
ACCT-000436,CLUSTER-2805,1,0.0,0,0,none
ACCT-000084,CLUSTER-2806,1,0.0,0,0,none
ACCT-002141,CLUSTER-2807,1,0.0,0,0,none
ACCT-002350,CLUSTER-2808,1,0.0,0,0,none
ACCT-000020,CLUSTER-2809,1,0.0,0,0,none
ACCT-001583,CLUSTER-2810,1,0.0,0,0,none
ACCT-000186,CLUSTER-2811,1,0.0,0,0,none
ACCT-002276,CLUSTER-2812,1,0.0,0,0,none
ACCT-001234,CLUSTER-2813,1,0.0,0,0,none
ACCT-000334,CLUSTER-2814,1,0.0,0,0,none
ACCT-001256,CLUSTER-2815,1,0.0,0,0,none
ACCT-000509,CLUSTER-2816,1,0.0,0,0,none
ACCT-002363,CLUSTER-2817,1,0.0,0,0,none
ACCT-002839,CLUSTER-2818,1,0.0,0,0,none
ACCT-002600,CLUSTER-2819,1,0.0,0,0,none
ACCT-002720,CLUSTER-2820,1,0.0,0,0,none
ACCT-001783,CLUSTER-2821,1,0.0,0,0,none
ACCT-002047,CLUSTER-2822,1,0.0,0,0,none
ACCT-002123,CLUSTER-2823,1,0.0,0,0,none
ACCT-002389,CLUSTER-2824,1,0.0,0,0,none
ACCT-000308,CLUSTER-2825,1,0.0,0,0,none
ACCT-003104,CLUSTER-2826,2,0.415,0,0,legit_shared_device
ACCT-003105,CLUSTER-2826,2,0.415,0,0,legit_shared_device
ACCT-000923,CLUSTER-2827,1,0.0,0,0,none
ACCT-001548,CLUSTER-2828,1,0.0,0,0,none
ACCT-001777,CLUSTER-2829,1,0.0,0,0,none
ACCT-000018,CLUSTER-2830,1,0.0,0,0,none
ACCT-001744,CLUSTER-2831,1,0.0,0,0,none
ACCT-002116,CLUSTER-2832,1,0.0,0,0,none
ACCT-000722,CLUSTER-2833,1,0.0,0,0,none
ACCT-002161,CLUSTER-2834,1,0.0,0,0,none
ACCT-001889,CLUSTER-2835,1,0.0,0,0,none
ACCT-001861,CLUSTER-2836,1,0.0,0,0,none
ACCT-002774,CLUSTER-2837,1,0.0,0,0,none
ACCT-002565,CLUSTER-2838,1,0.0,0,0,none
ACCT-001127,CLUSTER-2839,1,0.0,0,0,none
ACCT-000416,CLUSTER-2840,1,0.0,0,0,none
ACCT-001591,CLUSTER-2841,1,0.0,0,0,none
ACCT-001498,CLUSTER-2842,1,0.0,0,0,none
ACCT-000264,CLUSTER-2843,1,0.0,0,0,none
ACCT-000394,CLUSTER-2844,1,0.0,0,0,none
ACCT-000847,CLUSTER-2845,1,0.0,0,0,none
ACCT-000292,CLUSTER-2846,1,0.0,0,0,none
ACCT-001288,CLUSTER-2847,1,0.0,0,0,none
ACCT-002300,CLUSTER-2848,1,0.0,0,0,none
ACCT-001927,CLUSTER-2849,1,0.0,0,0,none
ACCT-002654,CLUSTER-2850,1,0.0,0,0,none
ACCT-001026,CLUSTER-2851,1,0.0,0,0,none
ACCT-001400,CLUSTER-2852,1,0.0,0,0,none
ACCT-000381,CLUSTER-2853,1,0.0,0,0,none
ACCT-002241,CLUSTER-2854,1,0.0,0,0,none
ACCT-000968,CLUSTER-2855,1,0.0,0,0,none
ACCT-002416,CLUSTER-2856,1,0.0,0,0,none
ACCT-002451,CLUSTER-2857,1,0.0,0,0,none
ACCT-002727,CLUSTER-2858,1,0.0,0,0,none
ACCT-002014,CLUSTER-2859,1,0.0,0,0,none
ACCT-000567,CLUSTER-2860,1,0.0,0,0,none
ACCT-001027,CLUSTER-2861,1,0.0,0,0,none
ACCT-001120,CLUSTER-2862,1,0.0,0,0,none
ACCT-000900,CLUSTER-2863,1,0.0,0,0,none
ACCT-000536,CLUSTER-2864,1,0.0,0,0,none
ACCT-003000,CLUSTER-2865,1,0.0,0,0,none
ACCT-002545,CLUSTER-2866,1,0.0,0,0,none
ACCT-000548,CLUSTER-2867,1,0.0,0,0,none
ACCT-000460,CLUSTER-2868,1,0.0,0,0,none
ACCT-001309,CLUSTER-2869,1,0.0,0,0,none
ACCT-000212,CLUSTER-2870,1,0.0,0,0,none
ACCT-000938,CLUSTER-2871,1,0.0,0,0,none
ACCT-002222,CLUSTER-2872,1,0.0,0,0,none
ACCT-001312,CLUSTER-2873,1,0.0,0,0,none
ACCT-000193,CLUSTER-2874,1,0.0,0,0,none
ACCT-002191,CLUSTER-2875,1,0.0,0,0,none
ACCT-001929,CLUSTER-2876,1,0.0,0,0,none
ACCT-001217,CLUSTER-2877,1,0.0,0,0,none
ACCT-001138,CLUSTER-2878,1,0.0,0,0,none
ACCT-001426,CLUSTER-2879,1,0.0,0,0,none
ACCT-000230,CLUSTER-2880,1,0.0,0,0,none
ACCT-002618,CLUSTER-2881,1,0.0,0,0,none
ACCT-002807,CLUSTER-2882,1,0.0,0,0,none
ACCT-001242,CLUSTER-2883,1,0.0,0,0,none
ACCT-000598,CLUSTER-2884,1,0.0,0,0,none
ACCT-002810,CLUSTER-2885,1,0.0,0,0,none
ACCT-000155,CLUSTER-2886,1,0.0,0,0,none
ACCT-001455,CLUSTER-2887,1,0.0,0,0,none
ACCT-000885,CLUSTER-2888,1,0.0,0,0,none
ACCT-001206,CLUSTER-2889,1,0.0,0,0,none
ACCT-001360,CLUSTER-2890,1,0.0,0,0,none
ACCT-000075,CLUSTER-2891,1,0.0,0,0,none
ACCT-000809,CLUSTER-2892,1,0.0,0,0,none
ACCT-000415,CLUSTER-2893,1,0.0,0,0,none
ACCT-001460,CLUSTER-2894,1,0.0,0,0,none
ACCT-001231,CLUSTER-2895,1,0.0,0,0,none
ACCT-000931,CLUSTER-2896,1,0.0,0,0,none
ACCT-001650,CLUSTER-2897,1,0.0,0,0,none
ACCT-002689,CLUSTER-2898,1,0.0,0,0,none
ACCT-000234,CLUSTER-2899,1,0.0,0,0,none
ACCT-002069,CLUSTER-2900,1,0.0,0,0,none
ACCT-002078,CLUSTER-2901,1,0.0,0,0,none
ACCT-000804,CLUSTER-2902,1,0.0,0,0,none
ACCT-000883,CLUSTER-2903,1,0.0,0,0,none
ACCT-001634,CLUSTER-2904,1,0.0,0,0,none
ACCT-001055,CLUSTER-2905,1,0.0,0,0,none
ACCT-000291,CLUSTER-2906,1,0.0,0,0,none
ACCT-000915,CLUSTER-2907,1,0.0,0,0,none
ACCT-001957,CLUSTER-2908,1,0.0,0,0,none
ACCT-001094,CLUSTER-2909,1,0.0,0,0,none
ACCT-001112,CLUSTER-2910,1,0.0,0,0,none
ACCT-001890,CLUSTER-2911,1,0.0,0,0,none
ACCT-000115,CLUSTER-2912,1,0.0,0,0,none
ACCT-001573,CLUSTER-2913,1,0.0,0,0,none
ACCT-000466,CLUSTER-2914,1,0.0,0,0,none
ACCT-002938,CLUSTER-2915,1,0.0,0,0,none
ACCT-000168,CLUSTER-2916,1,0.0,0,0,none
ACCT-002456,CLUSTER-2917,1,0.0,0,0,none
ACCT-002369,CLUSTER-2918,1,0.0,0,0,none
ACCT-000898,CLUSTER-2919,1,0.0,0,0,none
ACCT-001610,CLUSTER-2920,1,0.0,0,0,none
ACCT-001102,CLUSTER-2921,1,0.0,0,0,none
ACCT-002753,CLUSTER-2922,1,0.0,0,0,none
ACCT-000921,CLUSTER-2923,1,0.0,0,0,none
ACCT-002615,CLUSTER-2924,1,0.0,0,0,none
ACCT-001556,CLUSTER-2925,1,0.0,0,0,none
ACCT-000599,CLUSTER-2926,1,0.0,0,0,none
ACCT-001944,CLUSTER-2927,1,0.0,0,0,none
ACCT-000258,CLUSTER-2928,1,0.0,0,0,none
ACCT-000256,CLUSTER-2929,1,0.0,0,0,none
ACCT-000728,CLUSTER-2930,1,0.0,0,0,none
ACCT-002754,CLUSTER-2931,1,0.0,0,0,none
ACCT-002546,CLUSTER-2932,1,0.0,0,0,none
